model,model_key,file,source,error_type,player_name,tag_text,position,country,spacy_text,context
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FN,Kostic,<KOSTIC_LEFT-MIDFIELD_SRB>,Left Midfield,SRB,,"behind, did n't get all of it, this is Kostic. Kostic in a good position from which t"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FN,Gareth Southgate,<SOUTHGATE_COACH_ENG>,Coach,ENG,,"n as the national team coach. I suppose Gareth Southgate does too, in some ways. If he wins this"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FN,Kostic,<KOSTIC_LEFT-MIDFIELD_SRB>,Left Midfield,SRB,,"behind, did n't get all of it, this is Kostic. Kostic in a good position from which t"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FN,Guehi,<GUEHI_CENTRE-BACK_ENG>,Centre Back,ENG,,"faced by costage helped by Kyle Walker Guehi, a little trickier available on the lef"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FN,Guehi,<GUEHI_CENTRE-BACK_ENG>,Centre Back,ENG,,"faced by costage helped by Kyle Walker Guehi, a little trickier available on the lef"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FN,Guehi,<GUEHI_CENTRE-BACK_ENG>,Centre Back,ENG,,"faced by costage helped by Kyle Walker Guehi, a little trickier available on the lef"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FN,Kostic,<KOSTIC_LEFT-MIDFIELD_SRB>,Left Midfield,SRB,,"behind, did n't get all of it, this is Kostic. Kostic in a good position from which t"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FN,Kostic,<KOSTIC_LEFT-MIDFIELD_SRB>,Left Midfield,SRB,,"behind, did n't get all of it, this is Kostic. Kostic in a good position from which t"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FN,Srdjan Babic,<BABIC_CENTRE-BACK_SRB>,Centre Back,SRB,,"from which to cross, just too high for Srdjan Babic. And Serbia have their first chance to"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FN,Kostic,<KOSTIC_LEFT-MIDFIELD_SRB>,Left Midfield,SRB,,"behind, did n't get all of it, this is Kostic. Kostic in a good position from which t"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FN,Kostic,<KOSTIC_LEFT-MIDFIELD_SRB>,Left Midfield,SRB,,"behind, did n't get all of it, this is Kostic. Kostic in a good position from which t"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FN,Bukayo Saka,<SAKA_RIGHT-WINGER_ENG>,Right Winger,ENG,,"l so far, and have now won a free kick. Bukayo Saka the victim of a foul. Trent Alexander-A"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FN,Phil Foden,<FODEN_RIGHT-WINGER_ENG>,Right Winger,ENG,,"and Guehi feels himself into the game. Phil Foden, he 's not out on the left - hand side"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FN,Jude Bellingham,<BELLINGHAM_ATTACKING-MIDFIELD_ENG>,Attacking Midfield,ENG,,elp the midfielder when he possibly can Jude Bellingham gets on the ball Declan Rice kaya sacke
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FN,Kostic,<KOSTIC_LEFT-MIDFIELD_SRB>,Left Midfield,SRB,,"behind, did n't get all of it, this is Kostic. Kostic in a good position from which t"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FN,Aleksandar Mitrovic,<MITROVIC_CENTRE-FORWARD_SRB>,Centre Forward,SRB,,y vlavic but he 's recovered vlavic and Aleksandar Mitrovic will try and keep up that pressure when
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FN,Lukic,<LUKIC_CENTRAL-MIDFIELD_SRB>,Central Midfield,SRB,,rying to play their way out of defense. Lukic of Fulham who 's in central midfield bu
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FN,Andrija Zivkovic,<ZIVKOVIC_RIGHT-WINGER_SRB>,Right Winger,SRB,,"ok at weaknesses, certainly you 've got Andrija Zivkovic on the right - hand side, more of a win"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FN,Lukic,<LUKIC_CENTRAL-MIDFIELD_SRB>,Central Midfield,SRB,,rying to play their way out of defense. Lukic of Fulham who 's in central midfield bu
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,brian robson,far and it was on this day in 1982 when brian robson scored england 's fastest ever at a maj
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Reiss,"this competition, he wo n't. That 's by Reiss, Kyle Walker behind, did n't get all of"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Alessandro Gialattini,"tant referee on that side of the field, Alessandro Gialattini. A little more casual these days than h"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Vlavic,"t to Guehi, confronted though he was by Vlavic. Guehi has looked comfortable, you know"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Trepien,p Reus. Intercepted by Milos Veljkovic. Trepien. Jude Bellingham being held on to. The
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Orsato,had already been committed and referee Orsato is racing across just to have a word wi
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Lovett,"d are winning, so who cares? Who cares? Lovett 's good tackle by gay. Trent Alexander-"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Vlavic,"m. It 's Lukic again, Andrija Zivkovic, Vlavic. Kyle Walker cuts it out, way before it"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Costich,"lker cuts it out, way before it reached Costich. Being picked for taking no chances. Th"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Blavich,there 's a little more urgency in their Blavich 's pass is intercepted. Kyle Walker 's
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Bobby Robson,gland boss tonight. Moving ahead of Sir Bobby Robson into third place on his own. Only Sir W
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Walter Winterbottom,n into third place on his own. Only Sir Walter Winterbottom and Sir Ralph Ramsey have led England m
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Ralph Ramsey,n. Only Sir Walter Winterbottom and Sir Ralph Ramsey have led England more times. That 's a
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Lankovic,"cked that ball long two or three times. Lankovic, back to Lankovic. Milos Veljkovic Alek"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Lankovic,"g two or three times. Lankovic, back to Lankovic. Milos Veljkovic Aleksandar Mitrovic no"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Alan,"finding him. The last England free kick Alan said was in a good position. Well, how"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Dziewkowicz,"kic, Aleksandar Mitrovic dropping deep, Dziewkowicz. Andrija Zivkovic 's cross, it 's a rea"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Luke,lly comfortable defensively. The goals. Luke kitsch. Good effort. Good effort. He is
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Milankovic,"is by Jude Bellingham. Milos Veljkovic. Milankovic, that one 's going to be intercepted by"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Alexander - Arnold,"ob so well, and he read it really well. Alexander - Arnold is well behind Phil Foden that one. Dji"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Djibkovic,"old is well behind Phil Foden that one. Djibkovic, out of play. Time for me to let you kn"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Vlavic,ojkovic Aaron Ramsdale team and here 's Vlavic. He 's been bumped off it by Jude Belli
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Pocket,"'t seem to know that he was just behind Pocket picked. He 's been everywhere, Jude Bel"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Strahinja Pavlovic,ing huge success down there. Take care. Strahinja Pavlovic keeping it simple finding Milenkovic An
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Lone Spells,"ljkovic. It was a Spurs hopeful Wansin. Lone Spells, Middlesbrough and Adam Wharton. Look a"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Dziwkowicz,"ps, Declan Rice behind him. Milenkovic, Dziwkowicz. He 's got the room. Exactly what he wa"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Dellingham,'s Declan Rice who walks away with it. Dellingham held on to again after a really gracefu
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Dellingham,d good refereeing on goes the game. And Dellingham is down again and the referee is going
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Wuppert,look at any strategic So Harry Kane and Wuppert tried to come back together a few weeks
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Wuppert,et 's see how they work. Harry Kane and Wuppert then challenged Highnessache Hu melee j
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Highnessache Hu,Harry Kane and Wuppert then challenged Highnessache Hu melee just woke up in the nick of time
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,nick,ghnessache Hu melee just woke up in the nick of time and then took a bump from Lukic
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Alan,ange pre - match ritual that myself and Alan witness. Never seen anyone do it before
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Vlavic,"lf in the zone Not short on confidence, Vlavic started out as a young man at Red Star,"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Costich,like down the left - hand side. a year Costich is senior but has only won half as many
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Vlavic,"ries of shoot, it 's a chip in instead, Vlavic was never going to get near it, did n't"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,dragon,ass to get it in that in a tight angle. dragon 's not exactly breathing fire at the mo
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,St. George,ong you been There will be a line about St. George beating him if England win. Filip Mlade
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_first_half.json,Games,FP,,,,,Lankovic,and this is the danger for England and Lankovic is of course in there scrapping but it
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FN,Srdjan Babic,<BABIC_CENTRE-BACK_SRB>,Centre Back,SRB,,"t looked as though centre - back Surdan Srdjan Babic was getting ready for action too, so he"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FN,Ilic,<ILIC_CENTRAL-MIDFIELD_SRB>,Central Midfield,SRB,,It has to be sharp to keep it away from Ilic and Jordan Pickford had to react too. A
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FN,Ilic,<ILIC_CENTRAL-MIDFIELD_SRB>,Central Midfield,SRB,,It has to be sharp to keep it away from Ilic and Jordan Pickford had to react too. A
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FN,Aleksandar Mitrovic,<MITROVIC_CENTRE-FORWARD_SRB>,Centre Forward,SRB,,"go. Illich. Illich, that 's it through Aleksandar Mitrovic. which tried to put on the power Jude B"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FN,Ilic,<ILIC_CENTRAL-MIDFIELD_SRB>,Central Midfield,SRB,,It has to be sharp to keep it away from Ilic and Jordan Pickford had to react too. A
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FN,Lukic,<LUKIC_CENTRAL-MIDFIELD_SRB>,Central Midfield,SRB,,a young teenager along with his brother Lukic who went off to Troyes in France. He wi
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FN,Kostic,<KOSTIC_LEFT-MIDFIELD_SRB>,Left Midfield,SRB,,"ked. He could n't get near Bukayo Saka. Kostic was n't at the first half, he went off"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FN,Ilic,<ILIC_CENTRAL-MIDFIELD_SRB>,Central Midfield,SRB,,It has to be sharp to keep it away from Ilic and Jordan Pickford had to react too. A
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FN,Bukayo Saka,<SAKA_RIGHT-WINGER_ENG>,Right Winger,ENG,,ice and Guehi who stopped them. And now Bukayo Saka is all on his own. Strahinja Pavlovic t
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FN,Bukayo Saka,<SAKA_RIGHT-WINGER_ENG>,Right Winger,ENG,,ice and Guehi who stopped them. And now Bukayo Saka is all on his own. Strahinja Pavlovic t
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FN,Ilic,<ILIC_CENTRAL-MIDFIELD_SRB>,Central Midfield,SRB,,It has to be sharp to keep it away from Ilic and Jordan Pickford had to react too. A
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FN,Gareth Southgate,<SOUTHGATE_COACH_ENG>,Coach,ENG,,"he may be imminent. No changes made by Gareth Southgate, it 's not any great surprise. No, they"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FN,Guehi,<GUEHI_CENTRE-BACK_ENG>,Centre Back,ENG,,c with the tuck - in field and there 's Guehi finding Declan Rice and England tap it
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FN,Conor Gallagher,<GALLAGHER_CENTRAL-MIDFIELD_ENG>,Central Midfield,ENG,,in the England technical area as well. Conor Gallagher is the player who is getting ready to c
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Illich,"nd looking very dangerous. Eager to go. Illich. Illich, that 's it through Aleksandar"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Illich,"ng very dangerous. Eager to go. Illich. Illich, that 's it through Aleksandar Mitrovic"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Vlavic,Aleksandar Mitrovic What a challenge by Vlavic. Filip Mladenovic is on his bike down t
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Milankovic,tap it clear. looking at the top of the Milankovic muscled into him. I 've got the feeling
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Alexander - Arnold,c and Jordan Pickford had to react too. Alexander - Arnold could n't complete the pirouette. Lukic
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Savitsch,"ith a little bit more fight about them. Savitsch unable to re - find Andrija Zivkovic, t"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Previston Mandicito,h at all. woman 's gold. woman 's gold. Previston Mandicito. Previston Mandicito. For Pantano. For
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Previston Mandicito,ld. woman 's gold. Previston Mandicito. Previston Mandicito. For Pantano. For Pantano. Strahinja Pa
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Medenevic,"to do, pushing their two wing - backs, Medenevic and Zibkovic, further forward, which th"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Alexander - Arnold,"levels are on the up. On it again now. Alexander - Arnold, it wo n't ricochet Harry Kane 's way,"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Milankovic,"Lukic, possession stats have narrowed. Milankovic now to Ambleford, Strahinja Pavlovic, F"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Ambleford,"stats have narrowed. Milankovic now to Ambleford, Strahinja Pavlovic, Filip Mladenovic,"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Steve Holland,activity in both technical areas though Steve Holland and Gareth Southgate just had a word wi
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,fordham,the left has it the trip here and with fordham warming up Cole Palmer has been most vi
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Yugudal,much more to the midfield than the man Yugudal managed in the first half. She stopped
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Marek,"n the second half. his career and he 's Marek Just a little too much on it, Phil Fode"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Kevin Vlavic,the ball. Vlavic and Vlavic in the box. Kevin Vlavic Aaron Ramsdale way. Phil Foden with the
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Joe Hart,"Pickford. One reflection and we 'll get Joe Hart to tell us about that later, he probabl"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Steve Holland,eather. Sends a few nerves down between Steve Holland and Gareth Southgate there. Chewing is
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Studioed,"easier on it out on the pitch you know Studioed it out there. See, it 's both getting a"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Taric,histle and give a free kick for Serbia. Taric knew exactly what he had to do to get t
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Biermansiewicz,ippier has n't got it completely clear. Biermansiewicz gets into the action for the first time
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Latanov,"there is n't he from vladivich There 's Latanov, Belgrade, indeed. Stopped by the banks"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Harry Kane,e minute and I know they had the just a Harry Kane effort and the good save but other than
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Dragon,"ure again. Are you sitting comfortably, Dragon? Taking a seat to calm himself down. Wh"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Harry Kane,Pinkford. Over the head of Milenkovic. Harry Kane does n't quite have the pace to get the
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Rossato,doing so he committed a foul in Senior Rossato 's opinion. Free kick for Serbia. Dusan
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Pep Guardiola,"ff. Dusan Tadic. And somewhere watching Pep Guardiola is doing his nut too. It 's that stage,"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Paul Bartholomew,le Palmer Bartholomew The seven pointer Paul Bartholomew heightspin. heightspin. One of those hi
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,heightspin,en pointer Paul Bartholomew heightspin. heightspin. One of those high One of those high le
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Filip Mladenovic,"ries of the women'smen 's siamo Here 's Filip Mladenovic, has the room and it 's blocked by Jarr"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Milinkovic Savic Savic,"by Jarrod Bowen, Strahinja Pavlovic and Milinkovic Savic Savic possibly in each other 's way when that"
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Strahinja Pavlovic,k and take your time. That was the one. Strahinja Pavlovic looked the better bet. Jordan Pickford.
en_core_web_lg,lg,Games/BBC/05_SRB_ENG_second_half.json,Games,FP,,,,,Milenkovic,"re, go long and into the corner. And as Milenkovic, it 'll fall for Conor Gallagher, it 'l"
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Denzel Dumfries,<DUMFRIES_RIGHT-MIDFIELD_NED>,Right Midfield,NED,,hare of possession. You can already see Denzel Dumfries on that right - hand side. He goes real
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Bart Verbruggen,<VERBRUGGEN_GOALKEEPER_NED>,Goalkeeper,NED,,"We 'll try and make a pact. So far for Bart Verbruggen. We 're just interested, are n't we, to"
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Bart Verbruggen,<VERBRUGGEN_GOALKEEPER_NED>,Goalkeeper,NED,,"We 'll try and make a pact. So far for Bart Verbruggen. We 're just interested, are n't we, to"
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Denzel Dumfries,<DUMFRIES_RIGHT-MIDFIELD_NED>,Right Midfield,NED,,hare of possession. You can already see Denzel Dumfries on that right - hand side. He goes real
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Memphis Depay,<DEPAY_CENTRE-FORWARD_NED>,Centre Forward,NED,,ifully. Away from Jan Bednarek. Here 's Memphis Depay. Back to Gakto. The touch just took it
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Denzel Dumfries,<DUMFRIES_RIGHT-MIDFIELD_NED>,Right Midfield,NED,,hare of possession. You can already see Denzel Dumfries on that right - hand side. He goes real
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Denzel Dumfries,<DUMFRIES_RIGHT-MIDFIELD_NED>,Right Midfield,NED,,hare of possession. You can already see Denzel Dumfries on that right - hand side. He goes real
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Memphis Depay,<DEPAY_CENTRE-FORWARD_NED>,Centre Forward,NED,,ifully. Away from Jan Bednarek. Here 's Memphis Depay. Back to Gakto. The touch just took it
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Memphis Depay,<DEPAY_CENTRE-FORWARD_NED>,Centre Forward,NED,,ifully. Away from Jan Bednarek. Here 's Memphis Depay. Back to Gakto. The touch just took it
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Denzel Dumfries,<DUMFRIES_RIGHT-MIDFIELD_NED>,Right Midfield,NED,,hare of possession. You can already see Denzel Dumfries on that right - hand side. He goes real
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Memphis Depay,<DEPAY_CENTRE-FORWARD_NED>,Centre Forward,NED,,ifully. Away from Jan Bednarek. Here 's Memphis Depay. Back to Gakto. The touch just took it
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Memphis Depay,<DEPAY_CENTRE-FORWARD_NED>,Centre Forward,NED,,ifully. Away from Jan Bednarek. Here 's Memphis Depay. Back to Gakto. The touch just took it
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Memphis Depay,<DEPAY_CENTRE-FORWARD_NED>,Centre Forward,NED,,ifully. Away from Jan Bednarek. Here 's Memphis Depay. Back to Gakto. The touch just took it
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Memphis Depay,<DEPAY_CENTRE-FORWARD_NED>,Centre Forward,NED,,ifully. Away from Jan Bednarek. Here 's Memphis Depay. Back to Gakto. The touch just took it
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Denzel Dumfries,<DUMFRIES_RIGHT-MIDFIELD_NED>,Right Midfield,NED,,hare of possession. You can already see Denzel Dumfries on that right - hand side. He goes real
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Denzel Dumfries,<DUMFRIES_RIGHT-MIDFIELD_NED>,Right Midfield,NED,,hare of possession. You can already see Denzel Dumfries on that right - hand side. He goes real
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Memphis Depay,<DEPAY_CENTRE-FORWARD_NED>,Centre Forward,NED,,ifully. Away from Jan Bednarek. Here 's Memphis Depay. Back to Gakto. The touch just took it
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Matthijs de Ligt,<LIGT_CENTRE-BACK_NED>,Centre Back,NED,,ng to take another one next time round. Matthijs de Ligt trying to slip that through for Xavi Si
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Virgil van Dijk,<DIJK_CENTRE-BACK_NED>,Centre Back,NED,,"ice ball too, Przemyslaw Frankowski and Virgil van Dijk watch that all the way. Yeah, it 's unl"
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Denzel Dumfries,<DUMFRIES_RIGHT-MIDFIELD_NED>,Right Midfield,NED,,hare of possession. You can already see Denzel Dumfries on that right - hand side. He goes real
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Denzel Dumfries,<DUMFRIES_RIGHT-MIDFIELD_NED>,Right Midfield,NED,,hare of possession. You can already see Denzel Dumfries on that right - hand side. He goes real
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Denzel Dumfries,<DUMFRIES_RIGHT-MIDFIELD_NED>,Right Midfield,NED,,hare of possession. You can already see Denzel Dumfries on that right - hand side. He goes real
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Ake,<AKE_CENTRE-BACK_NED>,Centre Back,NED,,He goes really high up on the pitch and Ake then tucks into form of three. That 's
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Cody Gakpo,<GAKPO_LEFT-WINGER_NED>,Left Winger,NED,,"1988. Chance here for the Dutch, it 's Cody Gakpo! Nearly squeezed that in at the near po"
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FN,Szczesny,<SZCZESNY_GOALKEEPER_POL>,Goalkeeper,POL,,"in at the near post. Smartly down goes Szczesny in the first corner of the game. Gagpo,"
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FP,,,,,Chouten,"m of three. That 's a lovely touch from Chouten, but too much on that from Memphis to P"
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FP,,,,,Fernando Santos,"qualification. It was a disaster under Fernando Santos. And as mentioned, finished third in th"
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FP,,,,,Gagpo,"czesny in the first corner of the game. Gagpo, we know all about him of course, very"
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FP,,,,,Gakto,"oes long. That 's an option, is n't it? Gakto, he tends to hug this left - hand side."
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FP,,,,,Gakto,"rbruggen. Attempts the long ball, finds Gakto. Takes it down beautifully. Away from J"
en_core_web_lg,lg,Games/BBC/07_POL_NED_first_half.json,Games,FP,,,,,Gakto,ecutive Premier League title. A foul on Gakto. Krinkovsky. He knows he 's got to get
